customer_name,base,protein,guac,queso,chips_salsa,chips_queso,chips_guacamole,brownie,cookie,16oz,22oz,order_cost,date
leohdqf,N/A,N/A,0,0,0,0,0,1,1,0,0,3.98,10/7/2022
leohdqf,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/7/2022
bcxzgmx,Bowl,Beef,0,1,0,0,0,1,0,0,0,12.18,10/7/2022
bcxzgmx,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/7/2022
bcxzgmx,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/7/2022
bcxzgmx,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/7/2022
evcgzxe,Bowl,Chicken,0,0,0,0,0,0,1,1,1,13.98,10/7/2022
evcgzxe,Burrito,Steak,1,1,0,0,0,0,1,0,1,16.27,10/7/2022
evcgzxe,N/A,N/A,0,0,0,0,0,0,1,0,1,3.98,10/7/2022
evcgzxe,N/A,N/A,0,0,0,0,0,0,1,0,1,3.98,10/7/2022
ephcyis,N/A,N/A,0,0,0,0,0,0,0,0,1,2.45,10/7/2022
ephcyis,Burrito,Beef,1,1,0,0,0,0,1,1,0,16.17,10/7/2022
ephcyis,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/7/2022
ephcyis,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/7/2022
yrsuksa,Burrito,Beef,1,1,1,0,0,0,0,1,0,16.63,10/7/2022
yrsuksa,N/A,N/A,0,0,0,1,0,0,0,1,0,5.68,10/7/2022
yrsuksa,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/7/2022
yrsuksa,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/7/2022
vzkwxnu,Bowl,Steak,0,0,0,0,0,0,0,1,1,12.99,10/7/2022
vzkwxnu,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/7/2022
vzkwxnu,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/7/2022
vzkwxnu,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/7/2022
jepmzek,Bowl,Steak,1,1,0,0,0,1,1,1,1,20.97,10/7/2022
jepmzek,Bowl,Steak,0,1,0,0,0,0,0,0,0,10.29,10/7/2022
nqgravh,Bowl,Vegetables,0,0,0,0,0,1,1,0,0,11.27,10/7/2022
nqgravh,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/7/2022
nqgravh,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/7/2022
nqgravh,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/7/2022
ojqwyms,Burrito,Steak,1,1,0,0,0,0,0,0,0,12.29,10/7/2022
zvfisoq,N/A,N/A,0,0,0,0,0,1,1,0,0,3.98,10/7/2022
zvfisoq,Bowl,Vegetables,1,1,0,0,0,0,0,1,0,13.28,10/7/2022
zvfisoq,Burrito,Beef,1,1,0,0,0,0,0,1,0,14.18,10/7/2022
zvfisoq,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
phpjqpv,Bowl,Beef,1,1,0,0,0,1,0,0,1,16.63,10/7/2022
phpjqpv,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/7/2022
phpjqpv,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/7/2022
phpjqpv,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/7/2022
ulfdjnt,Bowl,Vegetables,0,1,0,0,0,0,1,1,0,13.53,10/7/2022
ulfdjnt,Burrito,Steak,1,0,0,0,0,0,0,0,0,10.29,10/7/2022
ulfdjnt,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/7/2022
ulfdjnt,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/7/2022
rkouixe,Bowl,Chicken,1,1,0,1,0,1,0,0,0,16.97,10/7/2022
rkouixe,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
rkouixe,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
rkouixe,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
woabayg,Burrito,Vegetables,1,1,0,1,0,1,0,1,1,21.67,10/7/2022
woabayg,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/7/2022
woabayg,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/7/2022
woabayg,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/7/2022
xncpqvn,Bowl,Steak,0,1,0,0,0,0,1,0,1,14.73,10/7/2022
xncpqvn,Bowl,Steak,0,1,0,0,0,0,0,0,0,10.29,10/7/2022
xncpqvn,Bowl,Beef,0,1,0,0,0,0,0,0,0,10.19,10/7/2022
wmuigqn,Bowl,Steak,1,0,0,0,0,1,0,1,1,16.98,10/7/2022
wmuigqn,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
wmuigqn,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
wmuigqn,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
vabjhzi,Burrito,Steak,0,1,0,0,0,1,1,0,0,14.27,10/7/2022
vabjhzi,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
vabjhzi,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
vabjhzi,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
axjimmk,Burrito,Chicken,1,0,0,0,1,1,1,0,1,19.36,10/7/2022
axjimmk,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/7/2022
axjimmk,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
axjimmk,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
jqwrpdc,Burrito,Chicken,0,1,0,0,0,0,1,0,0,11.28,10/7/2022
jqwrpdc,N/A,N/A,0,0,1,0,0,1,0,1,0,6.17,10/7/2022
jqwrpdc,N/A,N/A,0,0,1,0,0,0,0,1,0,4.18,10/7/2022
jqwrpdc,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/7/2022
waryvjh,N/A,N/A,0,0,0,1,0,1,0,0,1,8.13,10/7/2022
waryvjh,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
aivsapa,N/A,N/A,0,0,1,0,0,1,0,0,0,4.18,10/7/2022
aivsapa,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
aivsapa,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
oxwgnzx,N/A,N/A,0,0,0,0,0,1,0,1,1,6.69,10/7/2022
oxwgnzx,N/A,N/A,0,0,0,0,0,1,0,1,1,5.97,10/7/2022
oxwgnzx,N/A,N/A,0,0,0,0,0,1,0,1,1,5.97,10/7/2022
oxwgnzx,N/A,N/A,0,0,0,0,0,1,0,1,1,5.97,10/7/2022
ucyhbaf,Bowl,Steak,1,0,0,1,0,0,0,1,1,18.68,10/7/2022
ucyhbaf,N/A,N/A,0,0,0,0,0,1,0,1,1,5.97,10/7/2022
ucyhbaf,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/7/2022
tkkegnd,N/A,N/A,0,0,1,0,0,0,0,1,1,6.89,10/7/2022
tkkegnd,N/A,N/A,0,0,0,0,0,0,1,1,0,3.98,10/7/2022
tkkegnd,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
wqwtung,Burrito,Vegetables,1,0,0,0,0,0,0,1,1,13.99,10/7/2022
wqwtung,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/7/2022
ttttxwk,Bowl,Chicken,1,0,0,0,0,0,0,0,0,9.29,10/7/2022
gqpwpag,Bowl,Steak,0,0,0,0,0,1,0,0,1,12.73,10/7/2022
gqpwpag,Burrito,Beef,1,1,0,0,0,0,0,0,0,12.19,10/7/2022
gqpwpag,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/7/2022
gqpwpag,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/7/2022
oqphnjj,Bowl,Steak,0,1,0,1,0,1,1,0,1,20.41,10/7/2022
oqphnjj,Bowl,Vegetables,1,0,0,1,0,0,1,0,0,14.97,10/7/2022
oqphnjj,Burrito,Vegetables,1,1,1,0,0,0,1,0,0,15.47,10/7/2022
oqphnjj,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/7/2022
wqxrzlt,Bowl,Vegetables,1,0,0,0,0,1,1,0,0,13.27,10/7/2022
wqxrzlt,N/A,N/A,0,0,0,0,0,1,0,1,0,3.98,10/7/2022
wqxrzlt,N/A,N/A,0,0,0,0,0,1,0,1,0,3.98,10/7/2022
wqxrzlt,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
qboubyn,Burrito,Steak,1,1,0,0,1,1,1,1,1,24.61,10/7/2022
qboubyn,Burrito,Beef,1,0,0,1,0,0,0,0,0,13.88,10/7/2022
qboubyn,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/7/2022
qboubyn,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/7/2022
lqwhlpd,Bowl,Vegetables,0,1,0,0,0,0,0,0,0,9.29,10/7/2022
lqwhlpd,N/A,N/A,0,0,0,0,0,1,0,1,0,3.98,10/7/2022
lqwhlpd,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
lqwhlpd,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
dniamjq,N/A,N/A,0,0,0,0,0,0,1,0,1,4.44,10/7/2022
dniamjq,Burrito,Vegetables,0,1,0,0,0,0,1,1,1,15.26,10/7/2022
dniamjq,N/A,N/A,0,0,0,0,0,0,1,1,0,3.98,10/7/2022
dniamjq,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/7/2022
wheqsqg,Bowl,Beef,1,1,0,0,0,1,1,1,0,18.42,10/7/2022
wheqsqg,Bowl,Beef,1,0,1,0,0,0,0,0,0,12.38,10/7/2022
wheqsqg,Burrito,Chicken,1,0,1,0,0,0,0,0,0,11.48,10/7/2022
bcvdkkn,Burrito,Beef,0,1,0,1,0,1,0,1,0,18.12,10/7/2022
bcvdkkn,Burrito,Vegetables,1,0,0,0,0,1,0,0,0,11.28,10/7/2022
bcvdkkn,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
bcvdkkn,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
vgstenl,Burrito,Beef,0,1,0,0,1,1,0,0,0,15.82,10/7/2022
vgstenl,N/A,N/A,0,0,0,1,0,1,1,0,0,7.67,10/7/2022
vgstenl,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
vgstenl,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
gaefvnq,Bowl,Vegetables,1,0,0,0,0,1,1,1,0,15.52,10/7/2022
gaefvnq,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/7/2022
cfihcsl,Burrito,Chicken,1,0,0,0,0,1,0,1,0,13.53,10/7/2022
cfihcsl,Burrito,Vegetables,1,1,0,1,0,0,1,0,1,18.96,10/7/2022
cfihcsl,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/7/2022
cfihcsl,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/7/2022
cibteig,Bowl,Steak,0,0,0,0,1,0,0,1,0,14.18,10/7/2022
bqgxmjz,N/A,N/A,0,0,0,0,0,1,0,1,1,6.69,10/7/2022
bqgxmjz,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/7/2022
bqgxmjz,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/7/2022
bqgxmjz,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/7/2022
ihxhxrg,Bowl,Beef,0,1,0,0,0,0,0,0,0,10.19,10/7/2022
ihxhxrg,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
ihxhxrg,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
ihxhxrg,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
dgsgegb,Burrito,Steak,1,1,0,0,0,0,0,0,0,12.29,10/7/2022
dgsgegb,N/A,N/A,0,0,0,0,0,1,0,1,0,3.98,10/7/2022
dgsgegb,N/A,N/A,0,0,0,0,0,1,0,1,0,3.98,10/7/2022
dgsgegb,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
mdtyauy,Bowl,Vegetables,1,0,1,0,0,0,1,0,0,13.47,10/7/2022
mdtyauy,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/7/2022
weimgtl,N/A,N/A,0,0,0,0,0,1,0,1,1,6.69,10/7/2022
weimgtl,Burrito,Beef,0,0,0,0,0,0,1,1,0,12.17,10/7/2022
weimgtl,N/A,N/A,0,0,0,0,0,0,1,1,0,3.98,10/7/2022
qhaypfn,Burrito,Beef,1,0,0,0,1,1,0,1,1,20.52,10/7/2022
qhaypfn,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
qhaypfn,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
omlnnqt,Bowl,Vegetables,1,0,0,0,0,0,0,1,0,11.54,10/7/2022
omlnnqt,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/7/2022
omlnnqt,N/A,N/A,0,0,0,0,0,0,0,1,1,3.98,10/7/2022
omlnnqt,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
yfnhggs,Bowl,Beef,1,0,0,0,1,0,0,0,1,16.28,10/7/2022
yfnhggs,Bowl,Chicken,0,0,0,0,0,0,1,1,0,11.27,10/7/2022
yfnhggs,Burrito,Steak,0,0,0,0,0,0,0,1,0,10.28,10/7/2022
yfnhggs,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
xnonnga,N/A,N/A,0,0,0,0,0,0,0,1,0,2.25,10/7/2022
xnonnga,N/A,N/A,0,0,0,0,0,0,1,1,0,3.98,10/7/2022
xnonnga,N/A,N/A,0,0,0,0,0,0,1,1,0,3.98,10/7/2022
xnonnga,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
vzwdngn,Burrito,Beef,1,0,0,0,0,0,1,0,1,14.63,10/7/2022
vzwdngn,N/A,N/A,0,0,1,0,0,0,1,0,0,4.18,10/7/2022
nishcna,Burrito,Steak,0,0,0,0,0,0,0,1,1,12.99,10/7/2022
nishcna,Burrito,Vegetables,1,1,1,0,0,0,0,0,1,15.47,10/7/2022
nishcna,N/A,N/A,0,0,1,0,0,0,0,0,1,4.18,10/7/2022
nishcna,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/7/2022
hvptdmm,Bowl,Chicken,1,1,0,1,0,0,1,0,1,19.42,10/7/2022
hvptdmm,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/7/2022
hvptdmm,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/7/2022
hvptdmm,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/7/2022
kzfnjwm,Buritto,Steak,0,0,0,0,0,0,0,0,0,8.29,10/7/2022
kzfnjwm,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/7/2022
kstqeyv,N/A,N/A,0,0,0,0,0,1,1,1,1,8.68,10/7/2022
kstqeyv,N/A,N/A,0,0,0,0,0,0,1,1,0,3.98,10/7/2022
kstqeyv,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
qgjuqin,Burrito,Steak,0,0,0,0,0,0,0,0,1,10.74,10/7/2022
qgjuqin,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/7/2022
iqmkhlr,Burrito,Vegetables,0,1,0,1,0,0,0,0,0,12.98,10/7/2022
iqmkhlr,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/7/2022
iqmkhlr,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/7/2022
veoghyb,Bowl,Chicken,1,0,0,0,0,1,0,1,1,15.98,10/7/2022
veoghyb,Bowl,Steak,0,0,0,1,0,0,0,0,1,13.97,10/7/2022
veoghyb,Bowl,Steak,0,0,1,0,0,0,0,0,0,10.48,10/7/2022
bthtury,Bowl,Chicken,0,0,0,1,0,1,1,1,1,19.66,10/7/2022
bthtury,N/A,N/A,0,0,0,0,0,0,1,1,0,3.98,10/7/2022
bthtury,N/A,N/A,0,0,0,0,0,0,1,1,0,3.98,10/7/2022
bthtury,N/A,N/A,0,0,0,0,0,0,1,1,0,3.98,10/7/2022
humvshy,Bowl,Beef,0,0,0,1,0,1,1,1,0,18.11,10/7/2022
humvshy,Bowl,Beef,1,1,0,0,0,0,0,0,0,12.19,10/7/2022
humvshy,Bowl,Beef,0,1,0,0,0,0,0,0,0,10.19,10/7/2022
czaycmf,Burrito,Steak,0,0,0,0,1,0,1,0,0,13.92,10/7/2022
tkhqhxn,Bowl,Chicken,1,1,0,0,0,0,1,1,0,15.53,10/7/2022
tkhqhxn,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
tkhqhxn,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
tkhqhxn,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
pdwtpij,Bowl,Beef,1,1,0,0,0,1,0,1,1,18.88,10/7/2022
pdwtpij,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/7/2022
pdwtpij,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/7/2022
neqyoba,Bowl,Chicken,0,0,0,1,0,0,1,1,0,15.22,10/7/2022
neqyoba,N/A,N/A,0,0,0,1,0,0,0,1,0,5.68,10/7/2022
neqyoba,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
neqyoba,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
puyzcsy,Bowl,Steak,1,0,0,0,0,1,0,1,0,14.53,10/7/2022
puyzcsy,Bowl,Beef,0,1,1,0,0,0,1,0,0,14.37,10/7/2022
qnqwlbv,Burrito,Vegetables,0,1,0,0,0,1,0,0,1,13.73,10/7/2022
qnqwlbv,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
qnqwlbv,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
qnqwlbv,N/A,N/A,0,0,0,0,0,0,0,1,0,1.99,10/7/2022
snfvwhk,Bowl,Steak,1,1,0,0,1,0,1,1,0,20.17,10/7/2022
snfvwhk,N/A,N/A,0,0,0,0,0,0,1,1,1,5.97,10/7/2022
snfvwhk,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/7/2022
gpwxflk,N/A,N/A,0,0,0,0,1,0,1,1,1,10.33,10/7/2022
gpwxflk,Bowl,Chicken,1,1,0,0,0,0,0,0,1,13.28,10/7/2022
gpwxflk,Bowl,Beef,0,1,0,0,0,0,0,0,0,10.19,10/7/2022
gpwxflk,Bowl,Chicken,0,1,0,0,0,0,0,0,0,9.29,10/7/2022
tqqakte,N/A,N/A,0,0,0,0,0,0,1,0,1,4.44,10/7/2022
tqqakte,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/7/2022
tqqakte,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/7/2022
tqqakte,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/7/2022
lavgafs,Burrito,Chicken,0,0,0,0,1,0,1,0,0,12.92,10/7/2022
lavgafs,N/A,N/A,0,0,0,0,0,1,0,1,0,3.98,10/7/2022
lavgafs,N/A,N/A,0,0,0,0,0,1,0,1,0,3.98,10/7/2022
lavgafs,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
rbiusid,N/A,N/A,0,0,0,0,0,0,1,1,1,6.69,10/7/2022
rbiusid,Burrito,Beef,1,1,0,1,0,0,0,0,1,17.87,10/7/2022
rbiusid,N/A,N/A,0,0,1,0,0,0,0,0,1,4.18,10/7/2022
rbiusid,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/7/2022
cweezbi,Burrito,Beef,0,1,0,0,1,1,1,1,0,20.06,10/7/2022
cweezbi,N/A,N/A,0,0,0,0,0,1,0,0,1,3.98,10/7/2022
cweezbi,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/7/2022
wirorqq,Burrito,Steak,0,0,0,0,0,1,1,1,0,14.52,10/7/2022
hufbvze,Burrito,Beef,0,1,0,1,0,0,0,1,0,16.13,10/7/2022
hufbvze,N/A,N/A,0,0,0,1,0,0,1,0,1,7.67,10/7/2022
hufbvze,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/7/2022
hbdaleu,Bowl,Steak,1,0,0,0,0,0,0,0,1,12.74,10/7/2022
hbdaleu,Burrito,Chicken,1,0,0,0,0,0,1,1,0,13.27,10/7/2022
hbdaleu,N/A,N/A,0,0,0,0,0,0,1,1,0,3.98,10/7/2022
hbdaleu,N/A,N/A,0,0,0,0,0,0,1,1,0,3.98,10/7/2022
ffdffqi,Bowl,Chicken,1,0,0,0,1,0,0,1,0,15.18,10/7/2022
lslaqpj,Burrito,Vegetables,1,1,0,0,0,0,1,1,0,15.53,10/7/2022
lslaqpj,Burrito,Beef,0,1,0,0,0,0,0,0,0,10.19,10/7/2022
aqukkng,Bowl,Steak,0,1,1,0,0,0,1,1,1,19.17,10/7/2022
aqukkng,Bowl,Chicken,1,0,0,0,0,1,1,0,0,13.27,10/7/2022
aqukkng,Bowl,Steak,1,0,0,0,0,1,0,0,0,12.28,10/7/2022
aqukkng,Bowl,Chicken,0,1,0,0,0,1,0,0,0,11.28,10/7/2022
secolty,Burrito,Steak,1,0,0,0,0,0,0,0,0,10.29,10/7/2022
secolty,Bowl,Beef,1,0,0,0,0,1,0,0,0,12.18,10/7/2022
secolty,Bowl,Vegetables,1,1,0,0,0,0,0,0,0,11.29,10/7/2022
secolty,Bowl,Vegetables,1,1,0,0,0,0,0,0,0,11.29,10/7/2022
jtadddl,Bowl,Vegetables,0,0,0,0,0,1,1,0,1,13.72,10/7/2022
jtadddl,Burrito,Vegetables,1,0,0,0,0,1,0,0,1,13.27,10/7/2022
jtadddl,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/7/2022
ojyjrbs,Burrito,Chicken,0,1,1,0,0,1,0,0,1,15.92,10/7/2022
ojyjrbs,Burrito,Beef,0,1,0,0,0,0,1,0,0,12.18,10/7/2022
ojyjrbs,N/A,N/A,0,0,0,0,0,0,1,0,0,1.99,10/7/2022
ojyjrbs,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/7/2022
vsyxkon,Burrito,Vegetables,0,0,0,0,0,1,0,1,1,13.98,10/7/2022
vsyxkon,N/A,N/A,0,0,1,0,0,0,0,1,0,4.18,10/7/2022
vsyxkon,N/A,N/A,0,0,1,0,0,0,0,1,0,4.18,10/7/2022
vsyxkon,N/A,N/A,0,0,0,1,0,0,0,1,0,5.68,10/7/2022
dbqftee,N/A,N/A,0,0,0,0,0,1,0,1,0,4.24,10/7/2022
dbqftee,Burrito,Steak,1,1,0,0,0,1,0,0,0,14.28,10/7/2022
dbqftee,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
dbqftee,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/7/2022
lkvzpor,Burrito,Steak,1,1,0,1,0,1,0,0,1,20.42,10/7/2022
lkvzpor,N/A,N/A,0,0,0,1,0,0,1,0,1,7.67,10/7/2022
lkvzpor,N/A,N/A,0,0,1,0,0,0,1,0,1,6.17,10/7/2022
rzrdkhp,Bowl,Beef,0,1,0,0,1,0,1,1,1,20.52,10/7/2022
rzrdkhp,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/7/2022
rzrdkhp,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/7/2022
tvfmzki,N/A,N/A,0,0,0,0,0,1,1,0,0,3.98,10/7/2022
tvfmzki,Burrito,Beef,1,1,1,0,0,0,1,0,0,16.37,10/7/2022
tvfmzki,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/7/2022
tvfmzki,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/7/2022
lxjpwop,Bowl,Chicken,0,0,0,0,0,1,0,0,1,11.73,10/7/2022
lxjpwop,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/7/2022
lxjpwop,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/7/2022
oqrachf,Bowl,Steak,1,0,0,1,0,1,0,1,1,20.67,10/7/2022
oqrachf,N/A,N/A,0,0,0,0,0,1,1,0,1,5.97,10/7/2022
oqrachf,N/A,N/A,0,0,0,0,0,1,1,0,1,5.97,10/7/2022
oqrachf,N/A,N/A,0,0,0,0,0,1,1,0,0,3.98,10/7/2022
putdmod,N/A,N/A,0,0,0,0,0,1,1,0,1,6.43,10/7/2022
putdmod,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
putdmod,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
mwqjohx,Bowl,Beef,0,0,0,0,0,0,0,0,0,8.19,10/7/2022
mwqjohx,Burrito,Beef,0,1,0,1,0,1,0,0,0,15.87,10/7/2022
mwqjohx,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
mwqjohx,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
ujmflyv,Bowl,Beef,0,1,0,0,0,1,1,0,0,14.17,10/7/2022
ujmflyv,Burrito,Steak,1,0,0,0,0,1,0,0,0,12.28,10/7/2022
ujmflyv,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
ujmflyv,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/7/2022
gplocnh,Burrito,Vegetables,0,1,0,0,0,0,0,1,0,11.54,10/7/2022
gplocnh,N/A,N/A,0,0,0,0,0,1,0,0,0,1.99,10/7/2022
ohuyrzq,Bowl,Steak,0,1,0,0,0,1,0,1,1,16.98,10/7/2022
ohuyrzq,N/A,N/A,0,0,0,1,0,1,0,0,0,5.68,10/7/2022
ohuyrzq,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/7/2022
ohuyrzq,N/A,N/A,0,0,0,1,0,0,0,0,0,3.69,10/7/2022
hjtlhhv,N/A,N/A,0,0,0,0,0,1,1,1,0,6.23,10/7/2022
hjtlhhv,N/A,N/A,0,0,1,0,0,1,0,0,1,6.17,10/7/2022
hjtlhhv,N/A,N/A,0,0,0,1,0,0,0,0,1,5.68,10/7/2022
hjtlhhv,N/A,N/A,0,0,0,0,0,0,0,0,1,1.99,10/7/2022
vydctbl,Bowl,Steak,1,1,0,0,1,0,0,0,1,18.38,10/7/2022
vydctbl,Bowl,Steak,0,0,0,0,0,0,1,0,0,10.28,10/7/2022
vydctbl,Bowl,Steak,0,0,0,0,0,0,0,0,0,8.29,10/7/2022
vydctbl,Bowl,Beef,1,1,0,0,0,0,0,0,0,12.19,10/7/2022
ninlqnl,Bowl,Vegetables,1,0,0,0,0,0,1,1,1,15.98,10/7/2022
ninlqnl,N/A,N/A,0,0,1,0,0,0,0,1,0,4.18,10/7/2022
ninlqnl,N/A,N/A,0,0,1,0,0,0,0,1,0,4.18,10/7/2022
ninlqnl,N/A,N/A,0,0,1,0,0,0,0,0,0,2.19,10/7/2022
njoumxu,Bowl,Vegetables,0,0,0,0,0,1,0,0,0,9.28,10/7/2022
njoumxu,Burrito,Steak,1,1,0,0,0,0,0,0,1,14.28,10/7/2022
njoumxu,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/7/2022
njoumxu,N/A,N/A,0,0,0,0,0,0,0,0,0,0,10/7/2022
